UserID,Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
1970,35664,10985,1635,6474,1646,2120,2978,42.51490053,6.327889156,25.05611889,6.37046211,8.204969425,11.52565988
1971,37986,7217,1543,6377,3131,1906,4491,29.26008514,6.255828096,25.85444962,12.69410095,7.727549159,18.20798703
1972,33223,10958,2350,5817,2274,2416,6473,36.17934496,7.758848389,19.20562599,7.50792393,7.976756471,21.37150026
1973,26726,6681,2422,7830,2517,1885,5296,25.08730427,9.094664113,29.40182494,9.451391236,7.078217115,19.88659833
1974,27446,10657,2301,6493,2593,2115,3713,38.23550517,8.255597015,23.29578071,9.303243398,7.58826062,13.32161309
1975,30399,9634,2757,5031,2668,2573,5523,34.18008941,9.781451785,17.84928688,9.465692188,9.128645427,19.59483431
1976,31604,6173,1729,6248,2312,2395,4338,26.61349429,7.454192714,26.93683984,9.967665445,10.32550119,18.70230653
1977,25060,8614,2837,6752,3101,2393,6760,28.28249663,9.314771645,22.16895952,10.18156746,7.856978691,22.19522606
1978,33615,7897,1549,5411,2294,1425,5666,32.57569507,6.38973682,22.32076561,9.462915601,5.878227869,23.37265902
1979,30427,9251,1493,7089,3178,2262,4369,33.46718761,5.401201071,25.64575646,11.49699732,8.183199479,15.80565806
1980,21421,7553,1120,6382,4118,1560,5463,28.83264621,4.275461903,24.36249809,15.71995725,5.95510765,20.85432891
1981,25355,7385,1777,3657,2335,1359,7630,30.5885764,7.360311477,15.14724765,9.671540405,5.628960775,31.60336329
1982,27479,10738,1748,6299,2857,1964,3860,39.09560912,6.364232142,22.93380907,10.4019515,7.150658997,14.05373917
1983,29635,7802,2262,5593,1738,1547,5805,31.52705378,9.140501879,22.60071928,7.023073504,6.251262779,23.45738877
1984,39446,9652,2121,6537,2849,2395,4859,33.97036568,7.464892831,23.00707423,10.02710027,8.429240137,17.10132686
1985,31190,7549,1403,6944,3321,2407,5853,27.47388725,5.106088729,25.27204571,12.08647232,8.760053863,21.30145212
1986,25796,11333,1803,6195,3360,1048,3690,41.31758358,6.573334792,22.5855846,12.2498086,3.820773634,13.4529148
1987,31103,6643,1814,7665,3038,1585,5220,25.58444059,6.986327749,29.52050838,11.70036588,6.104371269,20.10398614
1988,28239,6771,1112,5821,3444,1270,7215,26.41516795,4.338157843,22.70900792,13.43580541,4.954550774,28.14731011
1989,31623,11049,1509,6624,4273,1768,3125,38.97629462,5.323126852,23.36672781,15.07337378,6.236771554,11.02370538
1990,32902,7110,1614,6804,3856,2227,2341,29.68436874,6.738476954,28.40681363,16.0988644,9.297762191,9.773714095
1991,36046,11202,2716,5902,2738,1878,2417,41.71600938,10.11432615,21.97892228,10.19625368,6.993631996,9.000856515
1992,29878,9783,2095,6778,2274,1705,2658,38.6786858,8.282924129,26.79792828,8.990629819,6.740995532,10.50883644
1993,38194,7690,2331,5405,2796,2650,6190,28.4162294,8.613554061,19.97265538,10.33183061,9.792328727,22.87340182
1994,34540,4373,1250,5577,2526,847,2188,26.09032874,7.457788915,33.27367102,15.07069984,5.053397769,13.05411372
1995,26462,7961,2597,4687,3225,2618,4404,31.2294053,10.18750981,18.38616036,12.65102777,10.26988859,17.27600816
1996,41049,8203,2650,6241,2409,1727,6236,29.86601617,9.648292434,22.7226389,8.770843953,6.287773975,22.70443457
1997,31634,10334,1000,6325,2963,1960,5833,36.36811543,3.519267992,22.25937005,10.42759106,6.897765265,20.5278902
1998,25824,11176,1647,7179,3419,1736,4228,38.03301004,5.604900459,24.43083206,11.63518802,5.907776076,14.38829335
1999,38264,6630,2247,6791,2949,2771,5381,24.76745489,8.39403788,25.36889686,11.01647428,10.35152602,20.10161007
2000,40388,9602,2322,5715,2526,1384,5214,35.87789112,8.676157381,21.35410828,9.438403766,5.171318612,19.48212084
2001,9061,2024.005427,630.9753665,3541.009224,902.0229019,352.9848416,1570,22.43653697,6.994789935,39.25285445,9.998891475,3.913091675,17.40383549
2002,9073,2158.000569,177.980589,2953.017406,1004.019367,819.0006933,970,26.70131156,2.202425142,36.53798565,12.42266766,10.13363029,12.00197971
2003,9073,2158.023062,177.9916574,2952.997019,1004.00104,818.9848762,970,26.70131156,2.202425142,36.53798565,12.42266766,10.13363029,12.00197971
2004,9068,1598.000357,346.9843873,3661.978102,717.9916308,646.0075186,1223,19.50207469,4.234805956,44.69123749,8.762509153,7.883817427,14.92555528
2005,6550,2367.001928,665.0211877,2708.008268,983.9929475,514.994293,1239,27.91932059,7.843831092,31.94149564,11.60651097,6.074545883,14.61429582
2006,8875,1598.008365,460.997082,3519.002535,884.0220701,396.9880683,569,21.51319332,6.206246634,47.37479806,11.90091546,5.344641896,7.660204631
2007,10628,1306.368638,117.1319413,1529.884864,1159.106339,914.1279307,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2008,10628,1262.391486,82.73172503,1658.368018,1118.569268,900.6147323,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2009,10628,1254.361576,86.60994774,1563.34665,1134.27243,922.9372625,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2010,10628,1248.182585,81.33764397,1564.851754,1133.564165,913.4573648,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2011,10628,1301.792562,101.5342365,1655.499448,1166.110634,896.3414102,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2012,10628,1229.011437,112.8773106,1657.097746,1160.105755,925.9285786,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2013,10628,1217.319882,82.63474756,1647.66918,1109.733066,901.0911487,1097,20.67718606,1.627218935,26.0190664,18.72123603,14.92439185,18.03090072
2014,8183,1339.006464,626.9759814,2774.017748,896.0113167,531.0002238,926,18.87776681,8.839701114,39.10898069,12.63217256,7.486254053,13.05512477
2015,7150,2571.019875,237.9947417,3576.006552,1155.993982,180.0103735,862,29.95456134,2.77292322,41.66375393,13.46848421,2.097168822,10.04310847
2016,7150,2570.978902,237.9982025,3575.997417,1156.003588,179.9927493,862,29.95456134,2.77292322,41.66375393,13.46848421,2.097168822,10.04310847
2017,13704,650.3217054,292.8866948,2686.914101,696.2257752,743.8800535,787,11.28457492,5.175632106,45.30799253,12.15000848,12.72696419,13.35482776
2018,13704,615.7429562,317.8132836,2589.582831,720.4878292,763.3975464,787,11.28457492,5.175632106,45.30799253,12.15000848,12.72696419,13.35482776
2019,13704,623.6039745,303.2230202,2632.399928,692.9682506,752.0947054,787,11.28457492,5.175632106,45.30799253,12.15000848,12.72696419,13.35482776
2020,13704,657.6391253,305.613825,2646.907917,716.9230047,745.218053,787,11.28457492,5.175632106,45.30799253,12.15000848,12.72696419,13.35482776
2021,13704,684.9214197,320.8651474,2606.620875,719.0087319,769.0555794,787,11.28457492,5.175632106,45.30799253,12.15000848,12.72696419,13.35482776
2022,7884,1822.987417,601.0035576,2508.00117,431.98834,607.0041812,554,27.93869732,9.210727969,38.43678161,6.620689655,9.302681992,8.490421456
2023,7884,1823.017297,601.0012982,2507.994074,431.9922013,607.0074888,554,27.93869732,9.210727969,38.43678161,6.620689655,9.302681992,8.490421456
2024,7558,2286.002455,1050.979407,3223.017821,1191.011666,977.9877265,1034,23.41493393,10.76513367,33.01239373,12.19911912,10.01741268,10.59100686
2025,6080,766.9823572,398.0239545,3084.997672,955.0123708,362.0206322,152,13.41143557,6.959258612,53.94299703,16.69872355,6.329777933,2.657807309
2026,6080,766.9788508,398.005791,3084.984535,954.9938918,362.0191869,152,13.41143557,6.959258612,53.94299703,16.69872355,6.329777933,2.657807309
2027,7343,1612.00995,493.9952752,2517.991823,994.9776335,824.003525,1410,20.52718706,6.290589584,32.06417929,12.67031708,10.4928053,17.95492169
2028,6473,2190.002854,531.0213139,3598.022891,1077.976943,461.9932666,569,25.98481253,6.300427148,42.6910299,12.79069767,5.481727575,6.751305173
2029,11862,1118.133458,347.1513539,2614.512282,1057.551279,275.9583372,1750,16.30937369,4.707860446,36.0235393,14.58596049,3.853159591,24.52010649
2030,11862,1197.3235,347.2318965,2598.102342,1070.906263,262.522604,1750,16.30937369,4.707860446,36.0235393,14.58596049,3.853159591,24.52010649
2031,11862,1132.91527,337.8017814,2525.077001,1054.619142,281.8673954,1750,16.30937369,4.707860446,36.0235393,14.58596049,3.853159591,24.52010649
2032,8321,1486.990698,403.9779304,2722.019365,1291.995127,641.002557,1037,19.60965317,5.327706712,35.89608334,17.03811157,8.453118818,13.67532639
2033,8321,1487.013966,404.0231011,2721.979864,1292.00987,641.0079839,1037,19.60965317,5.327706712,35.89608334,17.03811157,8.453118818,13.67532639
2034,9381,2086.000672,673.9791198,3101.992523,1088.983185,502.9796055,1512,23.26567031,7.517287531,34.59736783,12.14588445,5.610082534,16.86370734
2035,9041,1885.015156,669.9842618,3157.990598,1148.997042,437.9865544,1024,22.64536281,8.049014897,37.93849111,13.80345988,5.261893321,12.30177799
2036,9041,1885.017014,670.0225183,3157.99699,1148.993688,437.981395,1024,22.64536281,8.049014897,37.93849111,13.80345988,5.261893321,12.30177799
2037,7787,2074.018464,578.0149264,2952.976317,808.9888224,431.9773881,817,27.0651181,7.542737831,38.53582148,10.55722302,5.637478794,10.66162078
2038,11625,1301.899589,534.5102782,2194.440175,826.4902388,642.0924402,1090,19.8135899,8.313289236,33.70414913,12.04149128,9.741431149,16.38604931
2039,11625,1265.993003,566.8887976,2299.267789,774.0669822,658.2922073,1090,19.8135899,8.313289236,33.70414913,12.04149128,9.741431149,16.38604931
2040,11625,1325.351852,540.252047,2289.312196,800.2675097,663.6569037,1090,19.8135899,8.313289236,33.70414913,12.04149128,9.741431149,16.38604931
2041,11625,1309.153718,537.2548535,2279.329377,798.1501451,636.8736193,1090,19.8135899,8.313289236,33.70414913,12.04149128,9.741431149,16.38604931
2042,11625,1268.483853,535.8515171,2240.195517,782.8277656,636.0216655,1090,19.8135899,8.313289236,33.70414913,12.04149128,9.741431149,16.38604931
2043,12712,962.9683648,394.5374551,3242.352986,873.5467968,464.6058184,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2044,12712,942.6624371,397.1227447,3082.044039,860.2277683,445.503089,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2045,12712,929.9626638,363.3553903,3121.991294,854.4970966,462.4244271,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2046,12712,896.0525258,382.459035,3179.429393,849.3497155,467.3325596,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2047,12712,993.3871454,396.2634416,3138.871177,896.8378325,472.0842913,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2048,12712,958.4208175,399.0149546,3229.906222,907.4461073,466.5498892,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2049,12712,915.2938845,383.8275245,3229.354187,875.736007,469.402983,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2050,12712,907.3362903,365.9224954,3123.383463,856.6555837,470.4735351,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2051,12712,907.6473443,374.5755908,3124.77667,875.0107731,473.940711,863,14.07607068,5.735250075,47.31955675,13.07277628,6.873315364,12.92303085
2052,13129,819.094217,523.0801103,3815.460274,941.6161604,182.6231513,1226,11.29393182,7.094905884,50.217191,12.78136106,2.47466105,16.13794919
2053,13129,911.3458258,532.3682512,3747.377531,948.0156368,174.8932547,1226,11.29393182,7.094905884,50.217191,12.78136106,2.47466105,16.13794919
2054,13129,817.053864,532.6315161,3855.333532,936.8914667,190.4262775,1226,11.29393182,7.094905884,50.217191,12.78136106,2.47466105,16.13794919
2055,13129,909.8696453,558.5221333,3815.70992,968.4191372,206.6080473,1226,11.29393182,7.094905884,50.217191,12.78136106,2.47466105,16.13794919
2056,13129,812.0586988,525.9030927,3808.700934,985.0257721,198.637784,1226,11.29393182,7.094905884,50.217191,12.78136106,2.47466105,16.13794919
2057,13129,850.9371441,549.8854561,3821.007687,978.3187559,205.7751841,1226,11.29393182,7.094905884,50.217191,12.78136106,2.47466105,16.13794919
2058,4760,1997.996323,375.9843957,2632.982797,910.0157376,539.9766099,1853,24.0433213,4.524669073,31.68471721,10.95066185,6.498194946,22.29843562
2059,6024,1924.999139,408.9764364,2874.981869,937.9945162,795.0233881,1668,22.35772358,4.75029036,33.39140534,10.89430894,9.233449477,19.3728223
2060,6024,1925.009361,409.0208988,2875.009903,938.0042798,794.9957189,1668,22.35772358,4.75029036,33.39140534,10.89430894,9.233449477,19.3728223
2061,12955,1365.665834,193.6250447,1960.023041,1331.659708,496.8504809,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2062,12955,1363.097523,222.078665,1983.13572,1368.548408,516.9360208,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2063,12955,1361.189458,207.2992523,2018.514132,1336.064313,527.7354151,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2064,12955,1377.646062,223.7313481,1947.191656,1347.28637,527.423601,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2065,12955,1284.930415,207.9787566,2014.01973,1367.476448,534.2908349,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2066,12955,1346.802064,197.1313219,2096.983741,1310.974248,509.5048069,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2067,12955,1320.239951,217.3899698,1953.610647,1366.128277,518.5014058,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2068,12955,1322.991536,216.8063131,1981.662086,1301.905053,502.573056,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2069,12955,1330.424108,202.7380009,1934.904568,1363.316644,517.0090569,1610,19.05507329,3.002703857,28.68934111,18.99814999,7.343105166,22.91162658
2070,8383,1689.987347,389.0166959,2907.000976,1262.000868,690.9847845,952,21.41680395,4.929666709,36.83943733,15.99290331,8.756811557,12.06437714
2071,8996,1715.003689,255.0177235,3154.002549,954.977975,963.9854518,833,21.7750127,3.237684104,40.04570848,12.12544439,12.23971559,10.57643474
2072,8996,1714.994357,255.0132228,3153.988598,954.993806,963.9893051,833,21.7750127,3.237684104,40.04570848,12.12544439,12.23971559,10.57643474
2073,10194,1438.738625,558.6365652,2139.530381,776.2141884,118.6838444,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2074,10194,1494.929269,569.6998823,2170.555141,767.8580766,132.7440086,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2075,10194,1414.260864,546.8815005,2057.061671,795.4550768,120.2724418,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2076,10194,1411.777834,563.3739526,2104.576235,806.4095676,118.9360752,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2077,10194,1514.174458,571.5611874,2153.292293,783.8436242,125.2287197,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2078,10194,1448.840666,563.0795159,2129.192045,807.050334,150.0252885,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2079,10194,1485.285112,552.2641486,2018.756872,782.4153191,146.7121224,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2080,10194,1458.705812,569.8874085,2085.439855,755.3160044,148.1358041,1372,22.8500078,8.818479788,32.63617918,12.17418449,2.107070392,21.41407835
2081,7072,1459.021261,483.9910741,3639.004548,792.995275,430.0040784,1369,17.8492782,5.921213604,44.51920724,9.701492537,5.260582334,16.74822608
2082,7072,1459.000345,484.0014035,3638.980039,792.9920459,430.0219807,1369,17.8492782,5.921213604,44.51920724,9.701492537,5.260582334,16.74822608
2083,10522,519.1230845,276.7782317,3300.063658,901.2235456,285.1966226,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2084,10522,501.0937159,282.9954788,3297.498401,856.926871,294.0032426,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2085,10522,510.0772771,287.2207592,3304.706558,913.5238766,257.3500216,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2086,10522,453.5466472,268.6655108,3360.702872,908.7122677,290.4742335,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2087,10522,506.4689036,301.8529318,3361.806908,890.9757987,289.4235251,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2088,10522,494.1577301,295.855624,3357.282283,897.8139426,267.5539927,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2089,10522,542.925448,281.1600212,3334.200941,855.9910716,291.2733482,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2090,10522,495.4762076,294.8444272,3257.591676,851.6638234,270.8282595,1043,7.966857871,4.541108987,52.43785851,14.05353728,4.381771829,16.61886552
2091,8395,1429.988438,724.9934847,3534.982326,1177.022207,515.0073003,1174,16.71341748,8.473585788,41.31603553,13.75642824,6.019167835,13.72136512
2092,8395,1430.008409,725.02354,3535.019215,1177.005153,514.9986723,1174,16.71341748,8.473585788,41.31603553,13.75642824,6.019167835,13.72136512
2093,13772,1774.147229,338.5958513,2394.364428,943.3712686,301.128488,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2094,13772,1799.268848,304.0055638,2307.223384,971.7343239,294.5642638,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2095,13772,1853.243044,317.632799,2274.576077,958.9348245,280.9790499,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2096,13772,1852.041415,306.2132335,2351.492231,974.0074261,296.7599319,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2097,13772,1759.299808,322.5133787,2325.531991,952.5034821,295.722213,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2098,13772,1803.238164,328.5257558,2421.737278,920.98098,285.9917469,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2099,13772,1752.874205,320.2608723,2380.897521,918.5739436,310.8478077,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2100,13772,1821.629251,306.9178056,2368.294285,919.8144682,293.7581609,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2101,13772,1794.078537,317.2169962,2431.570387,918.3228664,292.8926002,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2102,13772,1773.28317,329.6980099,2380.658395,926.9238522,274.7774465,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2103,13772,1862.153065,319.3369101,2280.955066,962.6062496,289.5179151,2168,22.91587362,4.047709682,29.85661718,11.94010912,3.730491054,27.50919934
2104,14926,1690.769445,293.5356966,2469.4296,667.1678283,216.7525661,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2105,14926,1730.285268,294.1586504,2338.537082,704.4599724,200.4007055,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2106,14926,1693.019137,284.3873586,2368.108026,676.266501,235.5007712,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2107,14926,1726.773643,304.3936494,2429.905565,671.5913555,210.0224555,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2108,14926,1792.147776,280.0549789,2416.380235,662.5040373,208.942135,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2109,14926,1774.805609,281.7741724,2400.120884,726.3097261,227.7621287,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2110,14926,1748.075875,317.9736906,2413.257662,663.8581665,217.0597738,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2111,14926,1755.72073,292.6503969,2330.349601,721.8846694,211.3573934,563,29.5300879,5.054090602,40.48343475,11.71399594,3.701825558,9.516565247
2112,7196,928.0139374,446.9931989,2820.019792,1041.022361,486.0092821,1105,13.59308628,6.547531859,41.30657683,15.24827889,7.118793028,16.18573312
2113,7196,928.0106469,446.9751985,2819.997775,1040.993535,485.9783809,1105,13.59308628,6.547531859,41.30657683,15.24827889,7.118793028,16.18573312
2114,14380,942.0740043,615.4050897,3316.414242,773.6294547,366.9849828,610,13.91016975,9.148264984,50.60838215,11.71698963,5.452906715,9.163286766
2115,14380,983.1981842,622.3588872,3293.943874,770.5501497,348.4995297,610,13.91016975,9.148264984,50.60838215,11.71698963,5.452906715,9.163286766
2116,14380,917.0403487,621.0401525,3422.534657,749.7226008,352.5723204,610,13.91016975,9.148264984,50.60838215,11.71698963,5.452906715,9.163286766
2117,14380,899.5264228,605.3073038,3398.063408,814.676828,348.8809904,610,13.91016975,9.148264984,50.60838215,11.71698963,5.452906715,9.163286766
2118,14380,980.7201274,596.7193145,3388.946413,748.5680887,364.4223279,610,13.91016975,9.148264984,50.60838215,11.71698963,5.452906715,9.163286766
2119,8867,1122.004872,722.0030631,3659.003133,1358.976357,496.9914488,1749,12.31884058,7.927097058,40.17347387,14.92094862,5.456741326,19.20289855
2120,7538,1850.015665,206.0173334,2865.985643,999.9750498,367.9886452,1477,23.81872023,2.652246685,36.89970388,12.87498391,4.737994078,19.01635123
2121,6785,1424.007646,534.0050608,2950.009342,1075.991972,706.0128826,991,18.5392527,6.952219763,38.40645749,14.00859263,9.191511522,12.90196589
2122,13731,1212.875597,429.1804019,2432.590064,1102.464902,523.6442147,920,17.73648649,6.511056511,36.56326781,16.96867322,8.092751843,14.12776413
2123,13731,1167.069777,421.061354,2316.120497,1116.3717,535.1356221,920,17.73648649,6.511056511,36.56326781,16.96867322,8.092751843,14.12776413
2124,13731,1190.524732,419.9340676,2436.278756,1072.045777,532.1550204,920,17.73648649,6.511056511,36.56326781,16.96867322,8.092751843,14.12776413
2125,12317,820.9563894,580.9762038,2852.204518,948.127026,465.8616723,374,13.47280335,10.0251046,46.35983264,15.83263598,8.050209205,6.259414226
2126,12317,779.7792578,606.800429,2791.574083,949.5417849,471.2477384,374,13.47280335,10.0251046,46.35983264,15.83263598,8.050209205,6.259414226
2127,12317,845.7282039,607.7252847,2821.462383,927.2464574,495.0909152,374,13.47280335,10.0251046,46.35983264,15.83263598,8.050209205,6.259414226
2128,12317,762.8717999,614.1796835,2747.535784,937.3484867,486.2290137,374,13.47280335,10.0251046,46.35983264,15.83263598,8.050209205,6.259414226
2129,12317,765.6636825,603.4490725,2696.133641,933.7451425,471.6662885,374,13.47280335,10.0251046,46.35983264,15.83263598,8.050209205,6.259414226
2130,13793,1728.508072,246.8207575,3095.65773,981.3446116,457.5884905,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2131,13793,1785.052094,242.3642067,3034.376308,933.9178477,483.8835912,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2132,13793,1739.590684,229.6109502,3034.101292,929.08961,475.6808789,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2133,13793,1769.142169,267.0250218,3003.189848,972.0870414,476.4606018,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2134,13793,1755.383275,237.2784631,3068.095853,934.3971373,470.6435145,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2135,13793,1742.585383,234.3331518,3123.179338,932.025053,462.5999958,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2136,13793,1833.931727,230.1805689,3050.713597,981.5139607,454.158337,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2137,13793,1735.316208,255.4012282,3022.208767,973.4115655,466.3504726,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2138,13793,1774.679629,248.7201878,3089.39091,953.0594942,471.5838027,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2139,13793,1733.668035,237.9667414,3012.821488,954.941496,472.4481459,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2140,13793,1771.912437,256.4614684,3116.538188,963.0525121,455.4563456,923,23.90604027,3.32885906,41.32885906,12.75167785,6.295302013,12.38926174
2141,8220,1878.97726,697.0050916,2526.978918,690.9925148,561.0026936,558,27.18067409,10.08245335,36.55431795,9.99566035,8.115145378,8.071748879
2142,10026,687.3644286,162.789151,2273.937479,1032.308538,228.9410696,921,12.4262607,3.387250238,43.1208373,18.99143673,4.548049477,17.52616556
2143,10026,644.9248201,196.3792472,2237.848415,968.5699729,223.8249216,921,12.4262607,3.387250238,43.1208373,18.99143673,4.548049477,17.52616556
2144,10026,646.7177879,195.2706698,2339.362451,994.1869925,222.5516548,921,12.4262607,3.387250238,43.1208373,18.99143673,4.548049477,17.52616556
2145,10026,637.8809385,170.3051547,2194.829221,1023.677419,220.1959394,921,12.4262607,3.387250238,43.1208373,18.99143673,4.548049477,17.52616556
2146,10026,627.6776486,194.1199911,2278.139387,997.8448995,254.1608987,921,12.4262607,3.387250238,43.1208373,18.99143673,4.548049477,17.52616556
2147,12907,1495.372422,522.4244949,2689.735181,1054.924935,127.0248746,394,22.94666878,8.482354803,43.50371894,16.79063143,2.041462257,6.235163792
2148,12907,1398.484527,534.7333789,2781.655607,1032.053797,144.7681771,394,22.94666878,8.482354803,43.50371894,16.79063143,2.041462257,6.235163792
2149,12907,1482.700808,539.9946859,2815.348393,1027.870669,114.5963655,394,22.94666878,8.482354803,43.50371894,16.79063143,2.041462257,6.235163792
2150,12907,1506.06561,530.337496,2718.813543,1055.011618,132.1333043,394,22.94666878,8.482354803,43.50371894,16.79063143,2.041462257,6.235163792
2151,12907,1398.81021,525.7106083,2806.819179,1078.805488,121.3655164,394,22.94666878,8.482354803,43.50371894,16.79063143,2.041462257,6.235163792
2152,12907,1452.84185,519.8117165,2713.981697,1045.584093,123.4426772,394,22.94666878,8.482354803,43.50371894,16.79063143,2.041462257,6.235163792
2153,9470,1004.984469,904.0171581,3486.995318,1362.016559,475.0055835,1795,11.13203367,10.01329198,38.62428002,15.08639787,5.26140895,19.88258751
2154,9470,1004.999915,904.0029692,3486.977332,1362.023933,474.9777068,1795,11.13203367,10.01329198,38.62428002,15.08639787,5.26140895,19.88258751
2155,15440,927.2041665,510.789419,3244.116151,900.6551889,500.3656813,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2156,15440,942.6783953,510.9751653,3287.091031,926.3457892,489.2712104,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2157,15440,921.5989176,494.9331925,3262.202539,900.251857,517.4927893,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2158,15440,988.3622317,492.2248822,3324.107299,949.230869,513.4931334,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2159,15440,998.235638,483.6288546,3246.200015,905.0843178,512.777584,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2160,15440,982.4408014,499.0863641,3299.048132,952.0667576,492.6252131,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2161,15440,927.1251219,511.3834785,3302.859049,916.508345,489.4816816,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
2162,15440,986.4035616,496.169974,3302.212141,945.9028528,496.8345927,1438,12.50989707,6.611243072,42.97967802,12.28556347,6.63763526,18.97598311
